stimulus_type,stimulus_name,face,music,odor,hedo_rt,hedo,emo_rt,emo,fam_rt,fam,compl_rt,compl,subject,hedo_scaled,hedo_zscore,emo_scaled,emo_zscore,fam_scaled,fam_zscore,compl_scaled,compl_zscore,version
odor,13,,,13.0,2453.0,-175.0,3114.0,296.0,2759.0,299.0,2345.0,490.0,S21-CBS,1.5,-1.2929567043290482,5.92,0.0292052047576538,5.98,0.3157968879037524,9.8,1.747521025303225,1.0
face,V08,V08,,,2096.0,159.0,1326.0,492.0,,,2677.0,335.0,S21-CBS,8.18,1.0170747091705763,9.84,1.8666091979058383,,,6.7,0.5964079602538631,1.0
odor,9,,,9.0,1898.0,-250.0,2877.0,484.0,,,2468.0,498.0,S21-CBS,0.0,-1.811676333108904,9.68,1.791613116552851,,,9.96,1.8069333125315792,1.0
music,M03,,M03,,3323.0,-17.0,1999.0,304.0,3194.0,92.0,1584.0,425.0,S21-CBS,4.66,-0.2001873530328184,6.08,0.104201286110641,1.84,-1.5519161348412975,8.5,1.2647961915728474,1.0
odor,10,,,10.0,3025.0,13.0,2969.0,255.0,3044.0,258.0,4554.0,217.0,S21-CBS,5.26,0.0073004984791238,5.1,-0.3551497121764051,5.16,-0.0541366093549289,4.34,-0.2799232763643609,1.0
face,V17,V17,,,2603.0,39.0,3303.0,45.0,1732.0,102.0,3751.0,370.0,S21-CBS,5.779999999999999,0.1871233031228072,0.8999999999999999,-2.323796847692317,2.04,-1.4616884525830824,7.4,0.8563367168779126,1.0
face,V02,V02,,,978.0,204.0,3120.0,349.0,3131.0,378.0,2768.0,65.0,S21-CBS,9.08,1.32830648643849,6.98,0.5260542437211936,7.56,1.0285955777436506,1.3,-1.40875673370309,1.0
odor,2,,,2.0,1921.0,249.0,2929.0,377.0,3894.0,445.0,2929.0,26.0,S21-CBS,9.98,1.6395382637064035,7.54,0.7885405284566485,8.9,1.633121048873691,0.52,-1.6983916339413163,1.0
face,V09,V09,,,2320.0,-247.0,3324.0,313.0,4394.0,192.0,2708.0,460.0,S21-CBS,0.06,-1.7909275479577096,6.26,0.1885718776327515,3.84,-0.6496393122591478,9.2,1.524724948196897,1.0
music,M01,,M01,,4460.0,145.0,2903.0,307.0,3430.0,311.0,2254.0,294.0,S21-CBS,7.9,0.92024704513167,6.14,0.1323248166180111,6.22,0.4240701066136104,5.88,0.291919988208548,1.0
odor,11,,,11.0,1727.0,228.0,2889.0,334.0,2493.0,439.0,3355.0,143.0,S21-CBS,9.56,1.494296767648044,6.680000000000001,0.3854365911843427,8.78,1.578984439518762,2.86,-0.8294869332266369,1.0
music,M05,,M05,,3591.0,65.0,2993.0,306.0,2394.0,272.0,2037.0,376.0,S21-CBS,6.3,0.3669461077664906,6.12,0.1229503064488877,5.44,0.0721821458065719,7.52,0.9008959322991782,1.0
music,M16,,M16,,3491.0,218.0,1850.0,371.0,3318.0,319.0,2353.0,94.0,S21-CBS,9.36,1.4251341504773964,7.42,0.7322934674419082,6.38,0.4962522524201823,1.88,-1.193387192500306,1.0
odor,4,,,4.0,962.0,-225.0,2951.0,390.0,3639.0,170.0,2598.0,447.0,S21-CBS,0.5,-1.6387697901822853,7.800000000000001,0.9104091606552526,3.4000000000000004,-0.8481402132272208,8.94,1.4281799814508214,1.0
music,M07,,M07,,3641.0,79.0,1798.0,256.0,3807.0,175.0,1920.0,105.0,S21-CBS,6.58,0.463773771805397,5.12,-0.3457752020072817,3.5,-0.8030263720981132,2.1,-1.1116952975613192,1.0
face,V05,V05,,,946.0,223.0,3718.0,330.0,2285.0,330.0,2721.0,113.0,S21-CBS,9.46,1.4597154590627202,6.6000000000000005,0.3479385505078491,6.6000000000000005,0.5955027029042188,2.26,-1.052283010332965,1.0
music,M14,,M14,,4272.0,25.0,4729.0,221.0,3219.0,203.0,4663.0,223.0,S21-CBS,5.5,0.0902956390839008,4.42,-0.6738830579266003,4.0600000000000005,-0.5503888617751114,4.46,-0.2353640609430952,1.0
odor,1,,,1.0,1630.0,-246.0,2354.0,480.0,3521.0,294.0,,,S21-CBS,0.08,-1.784011286240645,9.6,1.7541150758763575,5.88,0.2706830467746449,,,1.0
music,M09,,M09,,1952.0,115.0,4752.0,198.0,3160.0,199.0,1292.0,86.0,S21-CBS,7.3,0.7127591936197278,3.96,-0.8894967918164383,3.98,-0.5864799346783973,1.7199999999999998,-1.2527994797286603,1.0
music,M06,,M06,,1593.0,202.0,4652.0,303.0,3696.0,276.0,4724.0,186.0,S21-CBS,9.04,1.3144739630043605,6.06,0.0948267759415176,5.5200000000000005,0.1082732187098579,3.72,-0.5101458893742332,1.0
odor,16,,,16.0,1682.0,-249.0,4388.0,475.0,2638.0,296.0,2619.0,305.0,S21-CBS,0.02,-1.8047600713918392,9.5,1.7072425250307406,5.92,0.2887285832262879,6.1,0.3736118831475349,1.0
music,M18,,M18,,2301.0,93.0,2686.0,326.0,1728.0,272.0,3295.0,82.0,S21-CBS,6.86,0.5606014358443034,6.5200000000000005,0.3104405098313555,5.44,0.0721821458065719,1.64,-1.2825056233428374,1.0
face,V18,V18,,,2898.0,-153.0,,,4127.0,197.0,1688.0,433.0,S21-CBS,1.94,-1.1407989465536237,,,3.94,-0.6045254711300403,8.66,1.3242084788012016,1.0
odor,17,,,17.0,3756.0,181.0,1751.0,325.0,2389.0,339.0,1682.0,100.0,S21-CBS,8.62,1.1692324669460008,6.5,0.3010659996622322,6.78,0.6767076169366123,2.0,-1.1488279770790406,1.0
music,M10,,M10,,1516.0,74.0,4315.0,284.0,3872.0,309.0,1620.0,189.0,S21-CBS,6.48,0.4291924632200733,5.68,-0.0832889172718267,6.18,0.4060245701619673,3.78,-0.4878662816636004,1.0
face,V12,V12,,,4576.0,61.0,2607.0,142.0,2336.0,88.0,2819.0,335.0,S21-CBS,6.22,0.3392810608982316,2.84,-1.4144693612873482,1.7599999999999998,-1.5880072077445837,6.7,0.5964079602538631,1.0
music,M17,,M17,,2023.0,63.0,3952.0,370.0,3810.0,282.0,1475.0,161.0,S21-CBS,6.26,0.3531135843323611,7.4,0.7229189572727848,5.64,0.1624098280647869,3.22,-0.6958092869628401,1.0
face,V10,V10,,,1616.0,-48.0,4227.0,264.0,2422.0,191.0,4426.0,283.0,S21-CBS,4.04,-0.4145914662618254,5.28,-0.2707791206542946,3.82,-0.6586620804849693,5.659999999999999,0.210228093269561,1.0
music,M12,,M12,,759.0,-38.0,1899.0,328.0,4872.0,252.0,3650.0,202.0,S21-CBS,4.24,-0.345428849091178,6.5600000000000005,0.3291895301696023,5.04,-0.1082732187098579,4.04,-0.3913213149175249,1.0
music,M08,,M08,,1783.0,25.0,2049.0,269.0,2989.0,225.0,1870.0,200.0,S21-CBS,5.5,0.0902956390839008,5.380000000000001,-0.2239065698086776,4.5,-0.3518879608070384,4.0,-0.4061743867246135,1.0
odor,7,,,7.0,4660.0,138.0,2331.0,348.0,1518.0,495.0,4224.0,58.0,S21-CBS,7.76,0.871833213112217,6.959999999999999,0.5166797335520702,9.9,2.0842594601647657,1.16,-1.4607424850278998,1.0
face,V04,V04,,,3333.0,45.0,2390.0,262.0,3491.0,297.0,4438.0,350.0,S21-CBS,5.9,0.2286208734251957,5.24,-0.2895281409925413,5.94,0.2977513514521094,7.0,0.7078059988070271,1.0
face,V11,V11,,,1616.0,-209.0,1882.0,279.0,3139.0,9.0,1867.0,500.0,S21-CBS,0.8200000000000001,-1.5281096027092491,5.58,-0.1301614681174437,0.18,-2.300805897584482,10.0,1.821786384338668,1.0
music,M15,,M15,,3021.0,38.0,3620.0,265.0,2471.0,232.0,2403.0,222.0,S21-CBS,5.76,0.1802070414057425,5.300000000000001,-0.2614046104851712,4.640000000000001,-0.2887285832262879,4.44,-0.2427905968466395,1.0
odor,12,,,12.0,2013.0,-226.0,4581.0,353.0,1626.0,402.0,3025.0,338.0,S21-CBS,0.48,-1.64568605189935,7.06,0.5635522843976871,8.040000000000001,1.2451420151633663,6.760000000000001,0.6186875679644959,1.0
face,V03,V03,,,3834.0,-49.0,2321.0,218.0,3441.0,286.0,4498.0,256.0,S21-CBS,4.0200000000000005,-0.4215077279788902,4.36,-0.7020065884339706,5.72,0.1985009009680729,5.12,0.0097116238738656,1.0
odor,3,,,3.0,1396.0,-132.0,2332.0,414.0,2404.0,142.0,1512.0,387.0,S21-CBS,2.36,-0.995557450495264,8.28,1.135397404714214,2.84,-1.1007777235502227,7.74,0.9825878272381652,1.0
face,V15,V15,,,707.0,-70.0,3286.0,35.0,4139.0,160.0,4415.0,235.0,S21-CBS,3.6,-0.5667492240372498,0.7000000000000001,-2.417541949383551,3.2,-0.9383678954854358,4.699999999999999,-0.146245630100564,1.0
music,M11,,M11,,4663.0,105.0,3375.0,317.0,2920.0,339.0,2821.0,178.0,S21-CBS,7.1,0.6435965764490804,6.34,0.226069918309245,6.78,0.6767076169366123,3.56,-0.5695581766025875,1.0
music,M02,,M02,,2748.0,72.0,3581.0,275.0,3816.0,195.0,2064.0,208.0,S21-CBS,6.44,0.4153599397859438,5.5,-0.1676595087939373,3.9,-0.6225710075816833,4.16,-0.3467620994962593,1.0
face,V01,V01,,,4987.0,9.0,4161.0,172.0,2607.0,263.0,3918.0,146.0,S21-CBS,5.18,-0.020364548389135,3.4399999999999995,-1.1332340562136465,5.26,-0.0090227682258214,2.92,-0.807207325516004,1.0
odor,6,,,6.0,1291.0,-55.0,2339.0,267.0,3607.0,170.0,4352.0,214.0,S21-CBS,3.9,-0.4630052982812787,5.34,-0.2426555901469244,3.4000000000000004,-0.8481402132272208,4.28,-0.3022028840749937,1.0
music,M04,,M04,,812.0,54.0,2729.0,295.0,4013.0,212.0,1654.0,326.0,S21-CBS,6.08,0.2908672288787784,5.9,0.0198306945885304,4.24,-0.4691839477427179,6.5200000000000005,0.5295691371219646,1.0
odor,5,,,5.0,3011.0,-191.0,3987.0,399.0,4183.0,492.0,2203.0,382.0,S21-CBS,1.18,-1.403616891802084,7.98,0.994779752177363,9.84,2.057191155487301,7.640000000000001,0.9454551477204438,1.0
face,V16,V16,,,1688.0,-125.0,2528.0,84.0,3108.0,110.0,2193.0,285.0,S21-CBS,2.5,-0.9471436184758107,1.6800000000000002,-1.9581909510965048,2.2,-1.3895063067765103,5.699999999999999,0.2250811650766495,1.0
odor,8,,,8.0,3630.0,-26.0,4045.0,222.0,3592.0,109.0,1896.0,375.0,S21-CBS,4.48,-0.2624337084864011,4.44,-0.6645085477574769,2.18,-1.398529075002332,7.5,0.8934693963956339,1.0
music,M04,,M04,,1463.0,113.0,1608.0,297.0,1481.0,202.0,2458.0,315.0,S22-CSB,7.26,0.5766705460804761,5.94,0.0224804049775389,4.04,-0.3383912901886545,6.3,0.5550334149604259,1.0
odor,16,,,16.0,2321.0,-29.0,2951.0,343.0,2843.0,299.0,2316.0,209.0,S22-CSB,4.42,-0.4776713107018537,6.86,0.4587407640729016,5.98,0.4593105901030522,4.18,-0.3111092424096607,1.0
face,V17,V17,,,1496.0,-85.0,3238.0,183.0,3331.0,106.0,2118.0,152.0,S22-CSB,3.3000000000000003,-0.8934680992920683,3.66,-1.0586865719109686,2.12,-1.1278694397557043,3.04,-0.7768651996747074,1.0
face,V16,V16,,,2165.0,-24.0,2885.0,329.0,2317.0,310.0,3328.0,208.0,S22-CSB,4.5200000000000005,-0.4405465974348702,6.58,0.3259658721743129,6.2,0.5497716280742767,4.16,-0.3192803995546616,1.0
odor,15,,,15.0,1413.0,101.0,2631.0,334.0,2676.0,418.0,1539.0,110.0,S22-CSB,7.02,0.4875712342397158,6.680000000000001,0.3733854764238089,8.36,1.437934546337208,2.2,-1.1200537997647415,1.0
face,V10,V10,,,1281.0,176.0,1398.0,386.0,3283.0,313.0,1848.0,172.0,S22-CSB,8.52,1.0444419332444674,7.720000000000001,0.8665493606185667,6.26,0.574442820248247,3.4399999999999995,-0.613442056774691,1.0
face,V18,V18,,,1094.0,-109.0,1837.0,189.0,1357.0,172.0,1848.0,344.0,S22-CSB,2.82,-1.0716667229735888,3.78,-1.0017830468115734,3.4399999999999995,-0.5851032119283577,6.879999999999999,0.7919969721654496,1.0
odor,3,,,3.0,1352.0,-46.0,2430.0,362.0,1615.0,303.0,3188.0,130.0,S22-CSB,4.08,-0.6038953358095974,7.24,0.6389352602209862,6.06,0.4922055130016792,2.6,-0.9566306568647254,1.0
face,V12,V12,,,2579.0,90.0,2650.0,277.0,2609.0,181.0,2648.0,138.0,S22-CSB,6.800000000000001,0.4058968650523523,5.540000000000001,-0.1671980120204448,3.62,-0.5110896354064467,2.76,-0.8912613997047188,1.0
music,M12,,M12,,1808.0,105.0,2271.0,167.0,3704.0,332.0,3449.0,349.0,S22-CSB,7.1,0.5172710048533026,3.3400000000000003,-1.2104293055093556,6.640000000000001,0.7306937040167256,6.98,0.8328527578904537,1.0
odor,4,,,4.0,3236.0,20.0,4696.0,165.0,3083.0,168.0,1834.0,156.0,S22-CSB,5.4,-0.1138491206854159,3.3000000000000003,-1.229397147209154,3.3600000000000003,-0.6179981348269847,3.12,-0.7441805710947041,1.0
face,V02,V02,,,1143.0,-128.0,2186.0,296.0,2078.0,155.0,2402.0,299.0,S22-CSB,2.44,-1.212740633388126,5.92,0.0129964841276397,3.1,-0.7249066342475228,5.98,0.4242949006404128,1.0
face,V13,V13,,,878.0,166.0,1537.0,396.0,2464.0,74.0,3755.0,412.0,S22-CSB,8.32,0.9701925067105006,7.92,0.9613885691175588,1.48,-1.3910288229447212,8.24,1.3476356580255051,1.0
music,M10,,M10,,1130.0,-49.0,3064.0,198.0,1366.0,138.0,1831.0,117.0,S22-CSB,4.0200000000000005,-0.6261701637697875,3.96,-0.9164277591624808,2.76,-0.8647100565666879,2.3400000000000003,-1.062855699749736,1.0
odor,9,,,9.0,1231.0,-238.0,1764.0,479.0,2607.0,376.0,2235.0,424.0,S22-CSB,0.24,-2.0294843252617616,9.58,1.7485539996591912,7.52,1.0925378559016234,8.48,1.445689543765515,1.0
music,M13,,M13,,632.0,193.0,1341.0,374.0,2027.0,186.0,1338.0,437.0,S22-CSB,8.86,1.1706659583522112,7.48,0.7527423104197765,3.72,-0.4699709817831629,8.74,1.5519145866505255,1.0
face,V04,V04,,,1180.0,-155.0,1349.0,349.0,1110.0,133.0,1466.0,382.0,S22-CSB,1.9,-1.4132140850298365,6.98,0.5156442891722968,2.66,-0.9058287101899716,7.640000000000001,1.102500943675481,1.0
music,M01,,M01,,1179.0,136.0,724.0,340.0,1733.0,139.0,1427.0,68.0,S22-CSB,7.720000000000001,0.7474442271085999,6.800000000000001,0.430289001523204,2.78,-0.8564863258420311,1.36,-1.463242399854776,1.0
face,V07,V07,,,1380.0,118.0,1387.0,172.0,1600.0,200.0,2463.0,174.0,S22-CSB,7.359999999999999,0.6137952593474595,3.4399999999999995,-1.1630097012598597,4.0,-0.3548387516379681,3.4799999999999995,-0.5970997424846894,1.0
music,M07,,M07,,1052.0,91.0,990.0,143.0,1360.0,168.0,1284.0,55.0,S22-CSB,6.82,0.413321807705749,2.86,-1.4380434059069362,3.3600000000000003,-0.6179981348269847,1.1,-1.5694674427397868,1.0
odor,8,,,8.0,1777.0,-43.0,1775.0,317.0,1590.0,160.0,1632.0,397.0,S22-CSB,4.14,-0.5816205078494073,6.34,0.2121588219755227,3.2,-0.683787980624239,7.94,1.225068300850493,1.0
music,M02,,M02,,863.0,172.0,943.0,358.0,1302.0,173.0,2045.0,328.0,S22-CSB,8.44,1.0147421626308808,7.16,0.6009995768213894,3.46,-0.5768794812037009,6.5600000000000005,0.6612584578454366,1.0
odor,7,,,7.0,1706.0,168.0,1077.0,379.0,1054.0,384.0,1370.0,97.0,S22-CSB,8.36,0.985042392017294,7.58,0.8001619146692724,7.68,1.1583277016988776,1.94,-1.2262788426497524,1.0
music,M11,,M11,,523.0,165.0,1486.0,207.0,1303.0,361.0,1597.0,143.0,S22-CSB,8.299999999999999,0.962767564057104,4.14,-0.831072471513388,7.22,0.969181895031772,2.86,-0.8504056139797147,1.0
odor,18,,,18.0,1844.0,65.0,1051.0,138.0,1263.0,348.0,1982.0,89.0,S22-CSB,6.3,0.2202732987174351,2.76,-1.485463010156432,6.959999999999999,0.862273395611234,1.7799999999999998,-1.2916480998097588,1.0
music,M05,,M05,,490.0,228.0,2347.0,431.0,1686.0,281.0,1790.0,410.0,S22-CSB,9.56,1.430538951221095,8.62,1.2933257988640303,5.620000000000001,0.3112834370592303,8.2,1.3312933437355037,1.0
face,V08,V08,,,2178.0,30.0,1841.0,367.0,1673.0,136.0,1497.0,418.0,S22-CSB,5.6000000000000005,-0.039599694151449,7.34,0.6863548644704821,2.72,-0.8811575180160014,8.36,1.39666260089551,1.0
face,V01,V01,,,1144.0,190.0,1772.0,377.0,1202.0,112.0,1394.0,52.0,S22-CSB,8.8,1.1483911303920211,7.54,0.7811940729694741,2.24,-1.078527055407764,1.04,-1.5939809141747892,1.0
odor,5,,,5.0,1278.0,-175.0,1747.0,465.0,1937.0,368.0,1647.0,429.0,S22-CSB,1.5,-1.5617129380977703,9.3,1.6157791077606027,7.359999999999999,1.0267480101043691,8.58,1.486545329490519,1.0
face,V05,V05,,,1253.0,-173.0,2377.0,350.0,1397.0,49.0,1944.0,210.0,S22-CSB,1.54,-1.5468630527909768,7.0,0.5251282100221959,0.98,-1.5966220910611404,4.2,-0.30293808526466,1.0
music,M17,,M17,,1113.0,-54.0,1767.0,110.0,1609.0,161.0,1354.0,185.0,S22-CSB,3.92,-0.6632948770367709,2.2,-1.751012793953609,3.22,-0.6755642498995821,3.7,-0.5072170138896804,1.0
face,V15,V15,,,1476.0,54.0,1027.0,286.0,2961.0,307.0,3237.0,310.0,S22-CSB,6.08,0.1385989295300715,5.72,-0.0818427243713521,6.14,0.5251004359003063,6.2,0.5141776292354218,1.0
odor,12,,,12.0,957.0,-139.0,867.0,390.0,2781.0,398.0,1396.0,356.0,S22-CSB,2.22,-1.2944150025754897,7.800000000000001,0.9044850440181634,7.960000000000001,1.2734599318440725,7.119999999999999,0.8900508579054595,1.0
face,V06,V06,,,1811.0,-130.0,2093.0,195.0,1001.0,405.0,3379.0,342.0,S22-CSB,2.4,-1.2275905186949192,3.9,-0.9448795217121784,8.100000000000001,1.33102604691667,6.840000000000001,0.775654657875448,1.0
odor,10,,,10.0,2287.0,-235.0,1364.0,412.0,2158.0,72.0,1663.0,400.0,S22-CSB,0.3,-2.0072094973015715,8.24,1.1131313027159455,1.44,-1.4074762843940347,8.0,1.2495817722854954,1.0
music,M15,,M15,,1463.0,141.0,638.0,300.0,1309.0,345.0,1363.0,178.0,S22-CSB,7.82,0.7845689403755833,6.0,0.0509321675272364,6.9,0.8376022034372637,3.56,-0.5644151139046861,1.0
face,V09,V09,,,950.0,-119.0,940.0,182.0,851.0,357.0,2128.0,384.0,S22-CSB,2.62,-1.1459161495075556,3.64,-1.0681704927608675,7.14,0.9362869721331448,7.68,1.1188432579654823,1.0
face,V14,V14,,,944.0,135.0,838.0,109.0,970.0,104.0,2759.0,210.0,S22-CSB,7.7,0.7400192844552033,2.18,-1.7604967148035089,2.08,-1.144316901205018,4.2,-0.30293808526466,1.0
odor,2,,,2.0,1369.0,103.0,3134.0,319.0,1496.0,358.0,2444.0,217.0,S22-CSB,7.06,0.5024211195465093,6.38,0.231126663675321,7.16,0.9445107028578016,4.34,-0.2457399852496542,1.0
music,M16,,M16,,1101.0,102.0,710.0,75.0,2338.0,322.0,2187.0,167.0,S22-CSB,7.039999999999999,0.4949961768931125,1.5,-2.082950023700081,6.44,0.6484563967701579,3.3400000000000003,-0.6542978424996951,1.0
face,V11,V11,,,1679.0,232.0,1587.0,343.0,1876.0,363.0,1494.0,108.0,S22-CSB,9.64,1.460238721834682,6.86,0.4587407640729016,7.26,0.9856293564810856,2.16,-1.1363961140547434,1.0
odor,1,,,1.0,2016.0,-145.0,1187.0,419.0,1420.0,425.0,2048.0,404.0,S22-CSB,2.1,-1.3389646584958697,8.379999999999999,1.17951874866524,8.5,1.4955006614098052,8.08,1.2822664008654987,1.0
face,V03,V03,,,1198.0,-129.0,1663.0,360.0,1279.0,83.0,1843.0,426.0,S22-CSB,2.42,-1.2201655760415226,7.199999999999999,0.6199674185211879,1.66,-1.3170152464228102,8.52,1.4620318580555167,1.0
odor,14,,,14.0,1198.0,176.0,1164.0,326.0,1591.0,105.0,1882.0,262.0,S22-CSB,8.52,1.0444419332444674,6.5200000000000005,0.2975141096246154,2.1,-1.1360931704803612,5.24,0.1219620862753825,1.0
music,M03,,M03,,1526.0,95.0,3471.0,191.0,1978.0,190.0,1614.0,332.0,S22-CSB,6.9,0.4430215783193357,3.82,-0.9828152051117752,3.8,-0.4370760588845357,6.640000000000001,0.6939430864254398,1.0
music,M09,,M09,,893.0,187.0,2520.0,284.0,2885.0,173.0,1697.0,192.0,S22-CSB,8.74,1.126116302431831,5.68,-0.1008105660711505,3.46,-0.5768794812037009,3.84,-0.4500189138746747,1.0
odor,6,,,6.0,1179.0,87.0,829.0,336.0,612.0,435.0,1525.0,194.0,S22-CSB,6.74,0.3836220370921622,6.720000000000001,0.3923533181236073,8.7,1.577737968656373,3.88,-0.433676599584673,1.0
music,M08,,M08,,1492.0,87.0,1491.0,180.0,1434.0,148.0,2174.0,79.0,S22-CSB,6.74,0.3836220370921622,3.6,-1.0871383344606662,2.96,-0.7824727493201201,1.58,-1.373359671259767,1.0
odor,13,,,13.0,1719.0,-80.0,1868.0,330.0,1050.0,461.0,2196.0,307.0,S22-CSB,3.4000000000000004,-0.8563433860250849,6.6000000000000005,0.3354497930242121,9.22,1.791554967497449,6.14,0.4896641578004193,1.0
music,M18,,M18,,1627.0,100.0,903.0,151.0,1537.0,81.0,1661.0,137.0,S22-CSB,7.0,0.4801462915863191,3.02,-1.3621720391077423,1.62,-1.3334627078721235,2.74,-0.8994325568497197,1.0
music,M14,,M14,,1318.0,234.0,1042.0,442.0,1803.0,131.0,2036.0,77.0,S22-CSB,9.68,1.4750886071414755,8.84,1.3976489282129212,2.62,-0.9222761716392852,1.54,-1.3897019855497688,1.0
odor,17,,,17.0,1329.0,147.0,2527.0,363.0,1434.0,365.0,2719.0,331.0,S22-CSB,7.94,0.8291185962959635,7.26,0.6484191810708854,7.3,1.002076817930399,6.62,0.685771929280439,1.0
music,M06,,M06,,1792.0,138.0,824.0,172.0,1463.0,140.0,1416.0,153.0,S22-CSB,7.76,0.7622941124153934,3.4399999999999995,-1.1630097012598597,2.8000000000000003,-0.8482625951173743,3.06,-0.7686940425297065,1.0
odor,11,,,11.0,1756.0,-152.0,1450.0,467.0,1413.0,456.0,1749.0,367.0,S22-CSB,1.96,-1.3909392570696464,9.34,1.634746949460401,9.12,1.7504363138741652,7.34,0.9799335865004684,1.0
odor,16,,,16.0,2647.0,-172.0,2570.0,30.0,3483.0,131.0,2783.0,342.0,S23-SBC,1.56,-1.3825891701072035,0.6,-2.793722022597666,2.62,-1.4644285869308908,6.840000000000001,0.8830919376319564,1.0
face,V02,V02,,,4935.0,93.0,4501.0,144.0,,,,,S23-SBC,6.86,0.4833677535994927,2.88,-1.4469041449518432,,,,,1.0
face,V03,V03,,,,,3310.0,167.0,1747.0,226.0,2554.0,318.0,S23-SBC,,,3.3400000000000003,-1.1751777310408438,4.5200000000000005,-0.5653433613246192,6.36,0.5421836084459629,1.0
music,M18,,M18,,2148.0,116.0,3956.0,282.0,2424.0,315.0,2840.0,123.0,S23-SBC,7.32,0.6453187318834702,5.64,0.1834543385141531,6.3,0.2769575342433617,2.46,-2.2276965661902337,1.0
face,V06,V06,,,,,,,2352.0,206.0,1738.0,340.0,S23-SBC,,,,,4.12,-0.7546244614522554,6.800000000000001,0.8546829101997901,1.0
odor,14,,,14.0,2256.0,-167.0,3426.0,287.0,2384.0,187.0,2932.0,315.0,S23-SBC,1.66,-1.3473824356976432,5.739999999999999,0.2425252980600225,3.74,-0.9344415065735096,6.3,0.4995700672977137,1.0
face,V10,V10,,,1109.0,70.0,2453.0,210.0,2944.0,133.0,2897.0,352.0,S23-SBC,6.4,0.3214167753155152,4.2,-0.6671674789463667,2.66,-1.4455004769181272,7.039999999999999,1.0251370747927868,1.0
face,V12,V12,,,2070.0,88.0,3258.0,285.0,2091.0,181.0,2548.0,367.0,S23-SBC,6.760000000000001,0.4481610191899324,5.699999999999999,0.2188969142416747,3.62,-0.9912258366118004,7.34,1.2382047805340328,1.0
odor,9,,,9.0,1333.0,-247.0,3189.0,382.0,2732.0,193.0,2197.0,190.0,S23-SBC,0.06,-1.9106901862506085,7.640000000000001,1.3648735294315415,3.86,-0.8776571765352188,3.8,-1.2759941472126688,1.0
music,M12,,M12,,2524.0,140.0,1788.0,342.0,1846.0,346.0,1561.0,184.0,S23-SBC,7.800000000000001,0.8143110570493597,6.840000000000001,0.8923058530645863,6.92,0.5703432394411978,3.68,-1.3612212295091672,1.0
face,V01,V01,,,1994.0,-68.0,1637.0,205.0,2423.0,190.0,1548.0,322.0,S23-SBC,3.64,-0.6502890943883491,4.1,-0.7262384384922361,3.8,-0.9060493415543642,6.44,0.5990016633102951,1.0
odor,4,,,4.0,1298.0,143.0,3513.0,435.0,2427.0,425.0,3504.0,314.0,S23-SBC,7.86,0.8354350976950958,8.7,1.9910257006177576,8.5,1.3180035849453606,6.28,0.4853655535816306,1.0
face,V16,V16,,,1173.0,-132.0,4077.0,224.0,2221.0,135.0,1650.0,374.0,S23-SBC,2.36,-1.1009352948307212,4.48,-0.5017687922179324,2.7,-1.4265723669053636,7.48,1.3376363765466142,1.0
music,M13,,M13,,1885.0,162.0,2228.0,385.0,1609.0,388.0,2128.0,310.0,S23-SBC,8.24,0.969220688451425,7.7,1.4003161051590634,7.76,0.9678335497092336,6.2,0.4285474987172983,1.0
odor,12,,,12.0,3329.0,-52.0,2392.0,292.0,3307.0,337.0,2212.0,217.0,S23-SBC,3.96,-0.5376275442777562,5.84,0.301596257605892,6.74,0.4851667443837615,4.34,-0.8924722768784262,1.0
music,M10,,M10,,1953.0,110.0,1904.0,306.0,1982.0,340.0,2460.0,162.0,S23-SBC,7.199999999999999,0.6030706505919978,6.12,0.4669949443343263,6.800000000000001,0.5135589094029069,3.24,-1.6737205312629946,1.0
odor,8,,,8.0,1435.0,-116.0,1494.0,186.0,2756.0,146.0,2120.0,192.0,S23-SBC,2.68,-0.988273744720128,3.72,-0.95070808476654,2.92,-1.322467761835164,3.84,-1.2475851197805028,1.0
music,M16,,M16,,2423.0,150.0,2033.0,325.0,2720.0,303.0,2997.0,310.0,S23-SBC,8.0,0.8847245258684803,6.5,0.6914645906086302,6.06,0.16338887416678,6.2,0.4285474987172983,1.0
face,V17,V17,,,4055.0,-42.0,2989.0,148.0,1737.0,196.0,2726.0,315.0,S23-SBC,4.16,-0.4672140754586356,2.96,-1.3996473773151477,3.92,-0.8492650115160734,6.3,0.4995700672977137,1.0
music,M04,,M04,,,,2538.0,215.0,1987.0,205.0,2691.0,322.0,S23-SBC,,,4.3,-0.6080965194004972,4.1,-0.7640885164586372,6.44,0.5990016633102951,1.0
odor,15,,,15.0,1100.0,187.0,1884.0,370.0,1720.0,419.0,1942.0,322.0,S23-SBC,8.74,1.1452543604992265,7.4,1.2231032265214552,8.379999999999999,1.2612192549070698,6.44,0.5990016633102951,1.0
face,V13,V13,,,1973.0,82.0,2058.0,220.0,2687.0,280.0,1851.0,336.0,S23-SBC,6.640000000000001,0.40591293789846,4.4,-0.5490255598546279,5.6000000000000005,-0.0542843909800015,6.720000000000001,0.7978648553354579,1.0
music,M03,,M03,,658.0,102.0,1803.0,180.0,1670.0,190.0,1061.0,358.0,S23-SBC,7.039999999999999,0.5467398755367013,3.6,-1.0215932362215834,3.8,-0.9060493415543642,7.16,1.1103641570892853,1.0
